ob_code,ra,dec,equinox,priority,exptime,resolution,proposal_id,rank,grade
obj556_eet10800,257.741033,57.689004,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj557_eet10800,258.411439,57.674084,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj558_eet10800,257.330335,57.660306,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj559_eet10800,257.359064,57.665405,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj560_eet10800,259.341182,57.655883,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj561_eet14400,258.847097,57.652703,J2000.0,8.0,14400.0,L,S24B-QN018,9.0,a
obj562_eet10800,258.861673,57.650142,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj563_eet10800,257.565742,57.669645,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj564_eet10800,258.198058,57.668046,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj565_eet10800,258.247421,57.67335,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj566_eet10800,256.723644,57.66873,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj567_eet10800,256.809633,57.674414,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj568_eet10800,258.714816,57.654951,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj569_eet10800,258.3882,57.64718,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj570_eet10800,257.287043,57.651794,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj571_eet10800,257.815604,57.656577,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj572_eet10800,257.888515,57.654844,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj573_eet10800,258.817251,57.663576,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj574_eet10800,257.389513,57.647179,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj575_eet10800,257.452352,57.649207,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj576_eet10800,259.33936,57.637911,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj577_eet10800,257.118399,57.653439,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj578_eet10800,258.080043,57.643506,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj579_eet10800,257.370654,57.649195,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj580_eet10800,259.318854,57.641029,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj581_eet10800,258.371598,57.651221,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj582_eet10800,258.681159,57.660256,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj583_eet10800,258.69864,57.660366,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj584_eet10800,258.718552,57.659909,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj585_eet10800,258.732729,57.663384,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj586_eet10800,258.00828,57.648848,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj587_eet10800,258.641965,57.665206,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj588_eet10800,257.176807,57.643216,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj589_eet10800,256.881623,57.655732,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj590_eet10800,256.7168,57.656575,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj591_eet10800,258.346547,57.635951,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj592_eet10800,259.058149,57.63979,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj593_eet10800,258.33741,57.63717,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj594_eet10800,257.719829,57.640986,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj595_eet10800,259.267272,57.64181,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj596_eet10800,258.873919,57.647126,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj597_eet10800,258.61174,57.631298,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj598_eet10800,258.620796,57.63066,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj599_eet10800,258.630328,57.631349,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj600_eet10800,257.907572,57.626712,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj601_eet10800,258.90024,57.634995,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj602_eet10800,259.202859,57.642507,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj603_eet10800,258.808638,57.647495,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj604_eet10800,258.84401,57.642933,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj605_eet10800,257.888816,57.625381,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj606_eet10800,257.539745,57.637272,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj607_eet10800,256.87345,57.625955,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj608_eet10800,257.372917,57.633373,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj609_eet10800,257.631469,57.627847,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj610_eet12200,257.636274,57.63233,J2000.0,5.0,12200.0,L,S24B-QN018,9.0,a
obj611_eet10800,257.641534,57.625384,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj612_eet10800,257.673205,57.625896,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj613_eet10800,257.674178,57.629527,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj614_eet10800,257.873067,57.635631,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj615_eet10800,258.994461,57.646304,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj616_eet10800,258.920877,57.624225,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj617_eet10800,257.201998,57.635642,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj618_eet10800,257.070417,57.637782,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj619_eet10800,257.421351,57.629626,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj620_eet10800,258.810566,57.621809,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj621_eet10800,257.990382,57.619183,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj622_eet10800,258.653237,57.63083,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj623_eet10800,259.186047,57.632697,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj624_eet10800,259.062017,57.729799,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj625_eet10800,257.82471,57.619001,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj626_eet10800,259.031926,57.731023,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj627_eet10800,257.699739,57.618768,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj628_eet10800,257.784509,57.624021,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj629_eet10800,256.897111,57.639738,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj630_eet10800,259.066768,57.631491,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj631_eet12200,259.402656,57.731458,J2000.0,5.0,12200.0,L,S24B-QN018,9.0,a
obj632_eet10800,257.68029,57.618872,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj633_eet10800,258.964293,57.624987,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj634_eet10800,258.967337,57.624627,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj635_eet10800,258.982588,57.630587,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj636_eet10800,258.852821,57.730011,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj637_eet10800,258.999437,57.617768,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj638_eet12200,257.559044,57.618709,J2000.0,4.0,12200.0,L,S24B-QN018,9.0,a
obj639_eet10800,258.17169,57.622716,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj640_eet10800,258.833763,57.631415,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj641_eet10800,259.198896,57.730217,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj642_eet10800,257.407951,57.617498,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj643_eet10800,259.232247,57.630717,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj644_eet10800,256.700168,57.737073,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj645_eet10800,259.146244,57.729615,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj646_eet10800,258.646404,57.724555,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj647_eet10800,257.938981,57.724448,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj648_eet12200,259.297693,57.718284,J2000.0,1.0,12200.0,L,S24B-QN018,9.0,a
obj649_eet10800,257.137336,57.722627,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj650_eet12200,259.27627,57.714883,J2000.0,2.0,12200.0,L,S24B-QN018,9.0,a
obj651_eet10800,259.337286,57.713289,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj652_eet10800,259.184999,57.722906,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj653_eet10800,258.380807,57.729248,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj654_eet10800,256.935974,57.730861,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj655_eet10800,258.46896,57.735671,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj656_eet10800,258.5009,57.737646,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj657_eet10800,257.881323,57.739035,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj658_eet10800,258.102971,57.716428,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj659_eet10800,257.645618,57.718945,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj660_eet10800,258.178827,57.726224,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj661_eet10800,258.230978,57.729659,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj662_eet10800,257.485805,57.730606,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj663_eet10800,258.287131,57.736004,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj664_eet10800,258.056405,57.717733,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj665_eet10800,257.598226,57.718535,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj666_eet10800,256.795192,57.720163,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj667_eet10800,257.496194,57.722166,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj668_eet10800,258.107979,57.735204,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj669_eet10800,257.54486,57.74005,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj670_eet10800,259.344997,57.719397,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj671_eet10800,257.479085,57.734073,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj672_eet10800,257.324458,57.720126,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj673_eet10800,259.35046,57.712207,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj674_eet10800,258.101764,57.708721,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj675_eet10800,258.493962,57.808296,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj676_eet10800,257.802958,57.813319,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj677_eet10800,259.453557,57.80229,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj678_eet10800,257.055482,57.81064,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj679_eet10800,258.47705,57.708422,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj680_eet10800,257.783152,57.710856,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj681_eet10800,257.794183,57.714722,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj682_eet10800,258.097318,57.808072,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj683_eet12200,257.94548,57.793085,J2000.0,7.0,12200.0,L,S24B-QN018,9.0,a
obj684_eet12200,258.922181,57.714134,J2000.0,5.0,12200.0,L,S24B-QN018,9.0,a
obj685_eet10800,257.684702,57.711004,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj686_eet10800,257.684857,57.709804,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj687_eet10800,257.723398,57.712399,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj688_eet12200,257.745691,57.714025,J2000.0,5.0,12200.0,L,S24B-QN018,9.0,a
obj689_eet10800,259.077886,57.722436,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj690_eet10800,257.423723,57.807864,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj691_eet10800,259.008083,57.718893,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj692_eet10800,258.530233,57.724329,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj693_eet10800,257.985012,57.808462,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj694_eet10800,257.31574,57.813883,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj695_eet10800,256.749217,57.808518,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj696_eet10800,258.507343,57.813537,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj697_eet10800,258.547804,57.809821,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj698_eet10800,258.582055,57.815332,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj699_eet10800,257.931791,57.810228,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj700_eet10800,257.274574,57.814003,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj701_eet14400,258.91314,57.801187,J2000.0,9.0,14400.0,L,S24B-QN018,9.0,a
obj702_eet10800,259.063731,57.814026,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj703_eet10800,259.079161,57.811773,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj704_eet10800,256.656047,57.803806,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj705_eet10800,256.549391,57.824146,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj706_eet10800,256.584534,57.819427,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj707_eet10800,259.006433,57.813745,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj708_eet12200,259.448803,57.797533,J2000.0,5.0,12200.0,L,S24B-QN018,9.0,a
obj709_eet10800,258.917738,57.792639,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj710_eet10800,258.917906,57.792561,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj711_eet10800,257.548363,57.795798,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj712_eet10800,258.784875,57.803196,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj713_eet12200,259.436714,57.791106,J2000.0,1.0,12200.0,L,S24B-QN018,9.0,a
obj714_eet10800,256.912218,57.808531,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj715_eet12200,259.212242,57.800015,J2000.0,4.0,12200.0,L,S24B-QN018,9.0,a
obj716_eet10800,256.634031,57.797481,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj717_eet10800,258.874113,57.777147,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj718_eet10800,258.897049,57.780024,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj719_eet10800,256.894104,57.807501,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj720_eet10800,256.916503,57.806342,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj721_eet10800,256.918957,57.805536,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj722_eet10800,256.930114,57.804013,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj723_eet10800,256.820731,57.817844,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj724_eet10800,259.202431,57.816051,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj725_eet10800,256.796205,57.799764,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj726_eet10800,256.866324,57.806357,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj727_eet10800,257.856507,57.796531,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj728_eet10800,259.016265,57.799674,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj729_eet10800,258.45762,57.804044,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj730_eet10800,256.725546,57.807243,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj731_eet10800,256.765177,57.799371,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj732_eet10800,258.485924,57.798378,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj733_eet10800,258.497919,57.792194,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj734_eet10800,257.733629,57.797751,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj735_eet10800,257.887893,57.807149,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj736_eet10800,258.708013,57.780763,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj737_eet10800,257.274066,57.803433,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj738_eet10800,257.409486,57.782829,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj739_eet10800,256.870656,57.794481,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj740_eet10800,259.176851,57.790099,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj741_eet10800,259.199569,57.78865,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj742_eet12200,259.220667,57.790261,J2000.0,5.0,12200.0,L,S24B-QN018,9.0,a
obj743_eet10800,257.666569,57.802522,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj744_eet10800,257.673646,57.805156,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj745_eet10800,259.130509,57.774906,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj746_eet12200,259.149136,57.782522,J2000.0,5.0,12200.0,L,S24B-QN018,9.0,a
obj747_eet10800,259.130889,57.788557,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj748_eet10800,259.150002,57.790739,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj749_eet10800,259.020881,57.780394,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj750_eet10800,259.041533,57.774879,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj751_eet10800,257.936306,57.79668,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj752_eet10800,258.256612,57.782367,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj753_eet10800,257.215487,57.796423,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj754_eet10800,258.339711,57.771341,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj755_eet10800,256.968232,57.770822,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj756_eet10800,256.972003,57.769652,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj757_eet10800,257.966723,57.801127,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj758_eet10800,257.597295,57.78495,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj759_eet10800,257.59971,57.784945,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj760_eet10800,259.410169,57.78052,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj761_eet10800,257.892722,57.802186,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj762_eet10800,257.901042,57.801092,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj763_eet10800,257.921324,57.804393,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj764_eet12200,257.318085,57.776593,J2000.0,1.0,12200.0,L,S24B-QN018,9.0,a
obj765_eet10800,258.258574,57.766338,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj766_eet10800,257.568367,57.766811,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj767_eet10800,258.245787,57.755199,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj768_eet10800,257.180698,57.775092,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj769_eet10800,258.065665,57.786649,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj770_eet10800,258.759568,57.768018,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj771_eet10800,256.814727,57.768626,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj772_eet10800,257.884548,57.779797,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj773_eet10800,257.953919,57.780469,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj774_eet10800,258.077658,57.766195,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj775_eet10800,258.133552,57.769569,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj776_eet10800,257.815505,57.774883,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj777_eet10800,257.077419,57.774534,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj778_eet10800,257.280423,57.771356,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj779_eet10800,256.974396,57.77504,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj780_eet10800,257.004574,57.777441,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj781_eet10800,256.875236,57.775724,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj782_eet10800,257.792552,57.774036,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj783_eet10800,257.821959,57.767098,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj784_eet10800,257.834939,57.767303,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj785_eet10800,257.835476,57.773009,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj786_eet10800,257.106159,57.77028,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj787_eet10800,256.670518,57.769087,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj788_eet10800,259.415741,57.77042,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj789_eet10800,258.860234,57.785679,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj790_eet10800,257.641759,57.749447,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj791_eet10800,257.163179,57.748331,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj792_eet10800,258.898568,57.758422,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj793_eet10800,256.753306,57.779849,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj794_eet10800,256.779562,57.775948,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj795_eet10800,258.746227,57.757602,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj796_eet12200,259.410374,57.762224,J2000.0,8.0,12200.0,L,S24B-QN018,9.0,a
obj797_eet10800,256.728313,57.777258,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj798_eet10800,259.287919,57.772119,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj799_eet14400,259.336025,57.771471,J2000.0,7.0,14400.0,L,S24B-QN018,9.0,a
obj800_eet10800,259.236379,57.749886,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj801_eet10800,259.279757,57.765076,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj802_eet10800,259.34764,57.763678,J2000.0,5.0,10800.0,L,S24B-QN018,9.0,a
obj803_eet10800,259.186585,57.755316,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj804_eet10800,256.646355,57.758086,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj805_eet10800,259.119952,57.753819,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj806_eet10800,259.068972,57.771738,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj807_eet10800,259.077902,57.766342,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj808_eet10800,259.035866,57.766122,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj809_eet10800,258.37955,57.757088,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj810_eet10800,258.419299,57.756794,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj811_eet10800,256.812567,57.757077,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj812_eet10800,257.85821,57.744524,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj813_eet10800,258.334385,57.764386,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj814_eet10800,257.768561,57.725631,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj815_eet10800,257.448423,57.752077,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj816_eet10800,257.072538,57.741475,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj817_eet10800,258.158461,57.760733,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj818_eet10800,258.209196,57.74396,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj819_eet10800,258.275171,57.74492,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj820_eet10800,257.605125,57.743521,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj821_eet10800,256.98,57.742391,J2000.0,8.0,10800.0,L,S24B-QN018,9.0,a
obj822_eet10800,258.773653,57.743824,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj823_eet10800,257.879879,57.751345,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj824_eet10800,257.111591,57.756403,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj825_eet10800,258.086965,57.742383,J2000.0,4.0,10800.0,L,S24B-QN018,9.0,a
obj826_eet10800,257.49565,57.742739,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj827_eet10800,258.61356,57.747356,J2000.0,9.0,10800.0,L,S24B-QN018,9.0,a
obj828_eet10800,258.019979,57.745584,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj829_eet10800,259.316137,57.735918,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
obj830_eet10800,256.946742,57.754445,J2000.0,2.0,10800.0,L,S24B-QN018,9.0,a
obj831_eet10800,257.91509,57.742324,J2000.0,7.0,10800.0,L,S24B-QN018,9.0,a
obj832_eet10800,258.004792,57.746021,J2000.0,6.0,10800.0,L,S24B-QN018,9.0,a
obj833_eet10800,259.280463,57.736722,J2000.0,1.0,10800.0,L,S24B-QN018,9.0,a
obj834_eet10800,256.646856,57.756565,J2000.0,3.0,10800.0,L,S24B-QN018,9.0,a
